좌표정보(X),좌표정보(Y)
198788.5361,451930.1516
209953.1824,445208.2884
203817.5098,445416.1481
202809.6834,444034.6951
202347.5671,446949.9847
204977.425,444731.45
202248.5377,445427.5888
209502.8973,445344.9876
210467.4763,443605.3152
,
201898.9774,452274.6917
198150.3004,452019.2126
198326.7022,453938.057
201114.2907,451366.0997
197831.503,450867.2781
198047.5739,446202.365
197487.4635,447539.5504
204289.4776,449327.5855
201655.541,450106.9601
204683.1322,448190.5791
202916.0273,451424.0631
,
206787.211,450965.0502
204491.0072,454474.0116
205787.2642,451565.4531
207463.9609,452784.3895
201009.5309,454090.4271
202648.6142,459338.2692
203446.1463,459832.8726
193169.3001,457063.9036
192800.9022,459540.5934
195698.7813,450882.1036
194955.4064,450620.4637
195137.0174,453946.2483
190250.8751,453017.8672
193011.8684,451421.718
195890.0932,449389.1322
204648.1522,444625.1272
,
212679.6972,443719.6368
203945.4788,461336.8209
,
209684.7191,445301.9955
203370.7682,446153.3214
195501.622,450565.8117
195501.622,450565.8117
204866.4423,445432.4949
193440.9601,441903.1341
194031.94,450666.0992
194997.4511,450781.69
191280.5796,443353.9249
204552.1534,451545.8194
199012.2162,447905.4541
202740.6047,459853.182
193383.3886,453242.9223
193047.5088,449757.4822
205995.5459,461842.1564
192928.7683,450187.2493
209074.9008,445657.8093
195308.0795,443025.599
193448.0288,456256.1524
191658.8821,450181.8799
204005.4323,461250.76
199498.5026,447947.9157
191623.7521,451003.2497
203366.5891,442673.8078
199860.8198,447348.1009
191145.4312,446590.5636
210442.4135,440792.9073
197237.3064,452211.8036
201168.3502,453134.9202
195277.8854,448919.647
185600.3888,448104.8742
210906.3388,443034.1271
192217.6647,454574.4448
202516.6466,446175.6716
202516.6466,446175.6716
190599.7657,445777.5701
209595.9519,445670.9404
205611.5614,451664.5784
193187.803,450172.1789
202405.4773,444167.8972
200315.5256,453201.9468
189878.7285,442614.1645
200692.1526,450062.7476
191117.5469,447445.3345
203919.4959,446817.1416
206086.2787,461899.5057
203472.5522,444864.041
205505.8934,461805.2894
202625.6463,456875.974
204899.9993,448631.4463
183326.5663,450474.568
210868.3975,442053.2279
201002.7811,443477.7972
207463.3462,445410.0939
199331.6125,447978.8608
197448.345,449896.596
210473.8976,443684.6231
191926.3314,445665.8349
186844.4168,450007.4163
186844.4168,450007.4163
201501.6727,442505.5731
196172.4248,441954.7702
203541.2967,450915.8672
190156.4,445369.5178
202819.4187,442520.0671
195793.554,442281.6829
190017.2762,442701.5074
203381.4369,445341.3687
194181.5116,450752.9405
194474.8194,450422.3742
191510.6063,445706.4212
204507.4505,444500.8345
201605.3819,459304.9938
190923.1104,447110.441
197724.9402,452106.7938
198148.8603,441504.6734
205685.8232,445625.2717
203292.307,446247.5115
211437.3933,442562.0513
202894.2962,445277.7231
202762.269,443356.7877
210476.4879,445567.7217
186540.987,448023.1171
183013.2628,450856.3324
188039.5434,446149.1972
203322.2957,446912.0806
193365.0391,451059.8005
197700.3676,450733.8314
193421.6283,446448.1576
205221.5392,461414.2189
200431.1456,447763.4142
200916.6999,452191.5628
195086.3594,448058.8703
204191.5446,449779.112
192577.9908,450569.6705
194337.7146,442659.2686
211154.6883,443159.8203
189700.2486,442688.8172
207522.004,454614.7038
203240.9184,444514.6801
207142.7032,450381.2594
,
202622.3068,451249.7934
190138.144,446205.3408
211720.6328,448392.9083
205435.2515,461736.2872
187278.3143,443693.144
188039.5434,446149.1972
191000.6544,440819.5651
188039.5434,446149.1972
199121.1448,451827.7048
203210.1812,461026.2694
201823.909,452076.8187
207411.5513,448425.8257
195685.2918,441856.364
193146.0051,449621.3861
188039.5434,446149.1972
189662.9592,442139.5145
187845.2028,447328.5489
211592.4894,448972.2063
188039.5434,446149.1972
188039.5434,446149.1972
188039.5434,446149.1972
188039.5434,446149.1972
199947.2501,453427.5378
186312.6561,449377.6981
191428.8257,448090.4026
195167.0794,450633.9149
198181.9469,442684.3355
202563.2136,453727.555
202549.9281,453867.1657
202659.5185,453711.1808
202535.1305,453756.6322
202570.2717,453549.2022
202512.5197,453612.6827
202589.7977,453818.3712
202641.2392,453802.1092
199245.0206,451300.4269
202540.3144,453625.7347
202586.7384,453571.8775
204220.783,448743.2319
208347.1957,455106.465
212738.808,443635.1065
196522.367,452140.273
199991.2178,453663.1746
197934.1149,450550.6163
201819.1832,451256.2307
196409.2428,448131.3749
203855.3986,453027.7164
206397.9512,449409.7657
205977.6301,451595.7197
207461.849,453583.1156
202819.8718,455458.0247
201396.0234,459304.5039
203085.5152,461181.8983
193074.8786,457490.8744
192695.3466,453707.7266
192931.2946,455066.9782
192463.1255,455697.4318
193897.4473,456175.9146
195215.9887,453859.1545
192672.0675,452221.9607
194208.6286,452457.667
192747.3045,449537.9243
192612.3929,449474.953
206733.3689,450609.8286
189378.3325,442066.9987
193270.4309,451320.9699
184876.7928,450969.0175
184526.0844,451722.6506
187727.7587,450500.1265
183914.9383,450085.0146
189849.2224,442627.6841
190499.8064,441677.5879
190797.0524,446633.2825
193209.2835,446474.9566
190122.7604,446076.9125
183438.6737,452893.6223
193365.1956,450481.2997
192596.252,449739.1349
186301.5901,449151.1794
194571.9071,445500.0292
193707.1487,442129.7309
194503.9606,440589.5567
193555.772,442391.7156
193983.4206,440835.8176
201826.2526,446715.3158
203598.1205,447102.567
203864.2336,444732.469
203598.1205,447102.567
203180.7979,447056.7763
203598.1205,447102.567
205464.132,444971.8303
203162.7841,445202.1789
203162.7841,445202.1789
211055.4862,448786.6974
193402.4888,442745.4607
212914.0607,449721.5756
211789.5578,448878.3067
189637.6111,444358.2283
183242.5005,452392.8626
202368.359,446513.5878
193097.6083,449981.7167
207899.6872,449725.8331
206636.2259,449204.9233
191503.4067,440811.0362
198534.5492,452256.167
203311.068,447204.4689
202806.8725,445476.364
191765.9849,454923.0132
201463.3807,454090.5688
204987.4623,445453.3553
191765.9849,454923.0132
196961.6871,441296.4151
199189.7862,451121.3423
203081.1617,444381.1011
207045.7443,455795.0021
194429.2678,441496.0794
198724.7403,451930.7542
212481.8127,448009.285
211739.7221,447050.8428
194581.679,450723.6608
211279.644,449957.5925
206290.674,455038.1042
195771.9554,450576.4375
,
207027.7661,447836.5843
186454.9736,446291.4549
199078.0305,452290.8246
189996.1858,443204.9466
205894.7572,448604.5938
192694.6395,454200.5215
203315.2613,447057.3622
204255.0713,462137.7719
190176.1673,442065.0736
199078.8179,452349.8077
189959.044,446192.8843
204543.0656,454472.3595
190005.1325,445250.5389
203192.7271,447034.6721
208800.6397,454678.5499
,
209549.8642,444844.5744
189152.2696,449524.5408
185195.7055,447765.0195
212551.0348,449547.9616
197660.3707,452306.6358
186441.2754,447849.4708
202248.5377,445427.5888
211663.0456,447927.8398
203641.9383,446756.9619
202348.9045,444879.5944
206689.5559,456269.1604
194544.6914,440901.9657
183139.3838,451085.1235
187781.1774,447163.682
207117.5203,451575.1302
204554.8488,451209.1095
204647.4212,444687.5061
191110.2659,444986.5885
200553.4263,456728.1425
190627.3283,453399.389
197518.8428,449200.0758
206783.4848,456010.4589
190773.0879,443356.6039
211286.8674,448670.4459
204094.8564,441774.0009
204152.753,446969.5805
204243.5,444581.82
203519.2709,444294.8425
209592.3296,445982.3247
212529.5978,441939.8379
210913.3008,443086.2737
209821.4712,445231.7014
194865.2847,448669.2845
200755.7512,460541.6796
200647.0133,452054.7649
202542.5432,453570.3707
200266.8908,457129.7641
199997.2998,453770.2074
205592.357,461506.9159
194221.5198,450550.4852
192176.5302,442226.6933
206929.6739,458034.5663
203902.3774,441535.523
205089.7823,446395.3915
205130.5917,445590.0968
205240.7963,444622.1567
209675.8104,444313.8902
208707.0899,446299.3528
210949.8518,442852.9813
212859.262,449519.2499
210871.2937,448421.0925
214932.5535,450778.6368
198260.8807,451708.9092
196186.1494,446196.8463
198802.6946,448754.6366
197286.5399,447490.6723
204553.7951,448979.49
206043.3588,448141.6654
203362.8046,453429.6843
206834.6525,453677.2121
203530.4596,449392.8179
200931.9798,455566.4621
201045.6113,457292.9615
201851.6788,459306.1069
204169.8477,464814.7174
202243.6563,460473.652
206341.904,461845.1204
192204.3176,456765.3886
192802.536,457344.6702
193430.2423,456311.9916
192668.4446,456984.6508
192969.4801,455210.5473
192312.0223,453285.406
193933.7491,450048.8625
198605.3554,452479.9497
193240.076,450367.4434
194925.3192,449368.8995
192979.3382,451081.9861
188642.4628,446148.4328
188176.5732,448436.9174
184448.5423,450753.1346
189818.879,442974.8434
190718.3772,439322.4274
189722.1785,441920.9728
190471.5892,446801.9842
190608.9467,448724.2795
190663.8701,448660.1064
191679.7968,445552.9132
198239.1492,442417.5439
195575.9593,444303.0099
196226.1392,442743.603
196110.9644,442745.4596
194005.6447,440799.5413
201577.3316,445140.3805
199299.9977,442165.4044
192604.7245,449730.5021
199071.3739,443535.7672
208252.8091,441331.61
203059.6467,439960.5331
202122.98,444254.2417
201260.9531,442587.0083
199546.4007,442634.2593
201501.6727,442505.5731
210632.3912,444908.6539
192175.8695,449657.7931
207905.049,448894.7691
206490.2474,460830.6154
202015.213,453158.8301
192871.9434,456067.6362
201360.8918,454226.117
205799.2749,451560.9299
192661.6613,453828.586
192658.0058,451620.6623
192223.4324,454331.7191
204242.0877,447010.7065
196752.764,450838.5976
196752.764,450838.5976
202547.762,453757.8767
200882.0346,458351.5016
185581.4855,450265.9075
199963.3714,452154.6272
185432.7672,449342.4335
198499.0415,449461.7637
188619.9947,443833.1905
191559.9181,452563.2918
184781.2802,450666.8404
202494.1479,453758.9029
184215.0465,442645.7316
202533.1699,442696.3511
202255.8547,457987.7874
204490.7709,456049.5901
185373.8756,450852.5218
185554.2994,450891.3124
195324.5418,448646.8252
201701.346,458041.9974
201147.541,460822.9306
204737.3753,449013.2595
200257.0802,444878.4281
190576.587,452848.8759
201216.1308,451269.3586
193437.2338,446618.3987
194505.6437,450425.2451
200514.8118,447903.4722
200440.0108,443124.6714
201984.745,456296.3256
190236.6509,446601.8854
188467.2154,446003.9412
197464.899,449469.972
203221.8046,445060.9852
190892.3977,443599.3413
193401.4973,442671.7434
193168.0523,450267.5762
203543.9565,450868.8691
190791.2256,446926.7972
200601.3145,456771.9217
203232.4993,442475.5446
198113.9323,450944.4452
189452.3825,442205.8675
201538.0561,448894.7552
196733.8915,447051.3874
193342.23,449511.0467
198924.249,451080.0714
188631.7024,447032.3002
205414.409,461675.1584
200479.9562,451383.9483
212574.4073,448762.6557
193637.3829,451514.8114
193669.2467,458034.5511
190582.0644,445645.2507
201309.0723,451306.1954
185275.9092,448540.7873
192334.269,451221.6028
202986.4345,443219.8342
202114.7079,444953.5466
198271.8438,452533.8997
198498.9186,452473.4038
201159.2669,460664.4179
,
198403.0832,451049.0124
199126.5118,452333.5149
197028.8547,450129.2669
198727.495,443997.6235
200066.4814,452423.8319
191570.8277,445114.3489
188965.7388,448365.714
198226.0153,442433.2213
202179.7973,446731.7298
202803.3686,444252.6313
202714.2863,446796.3008
212987.8181,444136.6455
198324.6536,452252.8124
200081.9525,452629.9901
197618.4597,452311.2852
198053.5917,451652.3977
199089.9444,451300.2208
199337.1865,451182.9967
197457.6937,449948.9478
197456.3013,449941.0618
199706.0735,447692.0416
204080.4763,449333.6835
207900.4353,448492.6253
207268.8345,452034.4404
205966.5657,451521.5623
204514.4286,453603.3935
199978.0341,453394.0291
204514.4286,453603.3935
207488.3244,454767.559
201592.4311,454380.3012
202721.5548,459329.467
203274.8639,462218.2714
204222.7536,462148.1242
202796.8784,462287.1271
192945.7443,454740.5621
195516.2496,450654.4789
195855.1318,449365.6173
192703.4863,449571.2822
193394.4162,450432.3189
193095.2648,449922.082
195116.029,449367.5939
191037.1663,450424.4893
192606.2641,450483.3205
200348.9485,452022.9352
205631.8269,461482.7948
202467.3419,453759.1859
187890.858,447260.8807
185642.043,448713.1222
184691.0085,450919.9251
185982.6122,448853.2139
185565.2621,450533.2784
187156.3984,442759.4775
191582.3226,440465.1679
189238.0172,442045.9199
190863.7294,443331.1077
191407.2509,444519.4096
193751.8489,446642.383
190773.7271,446612.9627
198202.4725,442471.241
193973.1145,442833.9396
194522.8338,440704.0285
201347.6659,442312.7251
203545.0202,441741.8817
198490.66,441731.4589
202828.5161,445928.1782
197282.6009,453488.2208
204044.7899,444529.8404
202803.3686,444252.6313
202323.3971,447030.8884
203818.1611,442598.4607
203211.8592,444523.6939
191713.2986,449969.6219
205145.7387,449090.882
201417.1539,459957.6245
207211.0387,447813.1258
193422.3473,451030.7084
212624.8914,448937.8114
205701.5649,449237.5343
211775.8828,446940.6088
193155.9924,450075.1822
200680.7288,442796.9771
194519.9094,442613.3807
185849.4222,447946.1281
194241.5607,441131.989
187515.9806,447841.752
209549.8642,444844.5744
190251.8044,442280.9834
196986.9317,456038.6509
195537.4558,441881.4272
198575.6146,451869.597
197461.8509,447806.3929
206777.8824,461042.6371
194649.3498,461477.4233
203121.2036,446464.38
200954.999,450632.4945
188744.9391,449843.7203
190107.0454,445157.6264
200613.5103,451817.5154
,
202596.6667,444917.7281
202213.545,450230.7844
192840.7167,450681.2863
190777.4306,446138.2699
202580.6448,443264.5579
191110.9062,448026.231
195737.0266,441809.6396
201664.3571,454640.0922
196287.1424,441761.5159
209651.7018,445790.6252
190172.8409,441754.8401
197062.1479,442736.4302
191017.3838,440814.8446
197742.904,452109.1764
203799.3942,453132.4477
206701.1484,456374.5104
192919.7056,444025.4181
200077.1261,452480.8621
203530.8092,456903.5946
199135.5252,452039.6262
198150.3004,452019.2126
207428.8683,448444.8946
199765.0419,451034.2255
198035.1973,451151.9082
193636.7688,446396.9756
196211.4727,452558.2607
185504.8458,447779.8324
201771.346,452506.1223
199499.8183,454039.6378
195829.9552,449860.5754
200886.141,452232.5493
206713.0551,453946.614
202672.3791,447313.3622
204246.0872,448485.282
207926.4874,449013.3463
213424.0399,443622.3815
211564.9096,444932.6302
204205.0842,449596.4436
190603.4895,452699.0077
190827.1434,452750.4043
193026.2819,449580.6299
193078.1498,455075.55
192800.9758,453907.7631
192634.2349,457493.8255
192768.5479,457731.8758
195721.3231,450495.8058
195509.5801,449388.2692
193275.4688,451049.0308
195430.0317,449126.4291
194418.0349,449400.0987
191438.0375,450112.973
197640.6804,447900.6264
199048.0282,448582.5163
211067.8499,448212.9341
204264.724,446357.6167
202941.7009,451198.5215
204882.1877,454245.5018
202937.5338,443951.9159
202243.1391,459443.0608
201970.7769,459674.669
205703.1984,452145.6344
204357.5775,452008.8277
199499.8576,442476.7008
205707.0894,443914.1941
202724.6715,443659.5981
204447.5688,442881.5352
192868.2716,453333.2507
192868.2716,453333.2507
194300.0376,450388.3294
210986.4607,441725.2935
210954.2571,442517.9732
,
211709.1383,448355.9173
199807.8391,453472.192
198259.6536,451392.1982
201723.9403,451600.4464
198505.1408,451381.1131
198193.5344,451650.9558
198420.987,450877.8749
200628.5547,448024.7205
200477.7853,448010.4088
197086.4371,449173.9551
203903.3536,448846.8202
